axis_x,axis_y,axis_z,duration_ns,experiment_id,family_id,full_block_process_fidelity,lambda_family,lambda_impl_rad,lambda_overlap_to_target_rot_rad,lambda_target_rad,n,n_max,phi_impl_rad,phi_target_rad,residual_fit_error,residual_post_z_rad,residual_pre_z_rad,rotation_process_fidelity,theta_impl_rad,theta_target_rad
0.5987948776905951,0.012235827194656197,-0.8008089528622713,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,A_naive,0.3582612601024771,kerr_cancel,0.17203330268228778,0.1720332945961143,0.13194689145077132,2,2,0.02043124456442524,0.0,3.2434383066849283e-07,0.38175090007518087,-0.42261466016227356,0.3582612601024771,3.0843032259569605,3.141592653589793
-0.9779963198038703,-0.11093245242798552,-0.1766838686705674,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,D_extended_phase,0.916004198084249,kerr_cancel,6.93889390390723e-18,3.141592653589793,-0.0,0,2,3.2545382116662642,0.0,1.837098549954636e-05,2.9156937056516465,-3.141592653589793,0.916004198084249,2.7272256441683163,3.141592653589793
-0.8529377873946327,-0.13988303975644958,0.5029213318431062,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,D_extended_phase,0.7130332539421809,kerr_cancel,0.019854857603180013,-3.1217377924996303,0.0,1,2,3.3041470384841602,0.0,1.7802362303522612e-05,2.816453271029453,-3.141592653589793,0.7130332539421809,3.424596543996218,3.141592653589793
-0.9689459002046366,0.20397825320554602,-0.1397737983165683,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,D_extended_phase,0.7174140226500565,kerr_cancel,0.17203346632857539,-2.9695591223307605,0.13194689145077132,2,2,2.9341066628296697,0.0,1.723052240669905e-05,-2.854789261422701,-3.013416145379236,0.717414022650056,4.155825625564633,3.141592653589793
0.46717711379907695,0.013195139998258661,0.8840652875341225,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,A_naive,0.21678823657113605,kerr_cancel,-6.93889390390723e-18,0.0,-0.0,0,3,0.028236898801454146,0.0,6.165613716870763e-07,-0.5827486872316854,0.5262748978655072,0.21678823657113605,2.977482523855533,3.141592653589793
0.9585927700447319,0.022092927119225073,0.28392217910771345,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,A_naive,0.8227195660773173,kerr_cancel,0.01985487001657669,0.019854863563847063,0.0,1,3,0.023043170482290914,0.0,1.0778181727076257e-07,-0.25404087144450527,0.20795424826594333,0.8227195660773173,3.8005000945026883,3.141592653589793
0.9526696155121497,0.034811199166120604,-0.30200792057916215,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,A_naive,0.8220632899041839,kerr_cancel,0.17203360881548843,0.17203360931429246,0.13194689145077132,2,3,0.03652443349240854,0.0,3.029016735246909e-08,0.0809911937162564,-0.15404043733942174,0.8220632899041836,3.7655864385073023,3.141592653589793
0.4698243980869368,0.014722172726583651,-0.8826371239600429,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,A_naive,0.21675526721244603,kerr_cancel,0.45653637728930513,0.45653685874931177,0.395840674352314,3,3,0.031325229162370904,0.0,3.9098793878552895e-07,0.4097089323790777,-0.47236040421859116,0.21675526721244598,2.8722416503920853,3.141592653589793
-0.824325148905412,-0.564797316718115,0.038626932444703145,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,B_extended_rot,0.36958462852500895,kerr_cancel,2.775557561562892e-17,3.141592653589793,-0.0,0,3,3.7422915249464404,0.0,1.3633976609110699e-05,1.9401826807904081,-3.141592653589793,0.36958462852500895,1.658703853812585,3.141592653589793
0.7038878338438074,-0.030281550281196556,0.7096653754265034,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,B_extended_rot,0.47635878024286715,kerr_cancel,0.01985486909886171,0.019854843997272397,0.0,1,3,6.24019139780323,0.0,7.609225891231777e-07,-0.5722573304810998,0.6582680231814964,0.476358780242867,2.7463481807691945,3.141592653589793
0.9948062770573558,0.018596795659125375,0.10007312485625727,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,B_extended_rot,0.9794828960090732,kerr_cancel,0.172033613476036,0.1720336177899311,0.13194689145077132,2,3,0.018691709385731215,0.0,1.347505374007607e-07,-0.27758526524126914,0.24020157957687394,0.9794828960090732,3.344552704961369,3.141592653589793
0.6994205350497883,-0.020973229138545782,-0.7144025747505183,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,B_extended_rot,0.48683884247801523,kerr_cancel,0.45653630972314824,0.456536862947734,0.395840674352314,3,3,6.253207711245702,0.0,8.432127367172895e-08,0.23310548522358765,-0.17315038260366222,0.48683884247801523,3.2803124558456958,3.141592653589793
-0.9241019961293097,-0.3591511942287183,0.1305600261715303,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,C_chirp_rot,0.6856842282951077,kerr_cancel,0.0,3.141592653589793,-0.0,0,3,3.5122754350506846,0.0,1.5630686881277108e-05,2.4002188222268144,-3.141592653589793,0.6856842282951077,2.2216737634354278,3.141592653589793
-0.9031106314934991,-0.2238626600928441,-0.3664378483448033,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,C_chirp_rot,0.6911132513321816,kerr_cancel,0.019854870330229476,-3.121737823449661,0.0,1,3,3.3845746087982636,0.0,1.687372401071851e-05,3.0854990548091195,2.7117147285640124,0.6911132513321813,2.3388234521065496,3.141592653589793
0.8362722976711088,0.1550852078199908,0.5259251110788633,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,C_chirp_rot,0.6975506556007554,kerr_cancel,0.17203362448897833,0.17203361532283423,0.13194689145077132,2,3,0.18336511737344216,0.0,6.848438140774603e-07,-0.7390617917100522,0.3723319085620811,0.6975506556007552,3.0400657467683345,3.141592653589793
0.9755766039630903,0.1987932354995544,-0.09344270607951358,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,C_chirp_rot,0.8974579715456731,kerr_cancel,0.45653648042549133,0.4565363943612782,0.395840674352314,3,3,0.20101790883913667,0.0,8.11716669667442e-08,-0.2133219508155504,-0.18871889106772688,0.8974579715456726,3.6239272267445104,3.141592653589793
0.9449545992533283,-0.020573866334582355,0.3265540098881478,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_extended_phase,0.8926996465908701,kerr_cancel,0.0,0.0,-0.0,0,3,6.261416413343062,0.0,5.847972183983805e-07,-0.5185312044338986,0.5620694304510758,0.8926996465908701,3.10883446782857,3.141592653589793
0.9993071929243298,-0.0013028050176206781,0.03719458117498352,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_extended_phase,0.9129952699807481,kerr_cancel,0.019854868949324967,0.0198548471003238,0.0,1,3,6.2818815996822925,0.0,0.1779652731906864,0.0013037014202312847,0.0013037014202312847,0.9129952699807481,2.54726171803171,3.141592653589793
0.9942019824889389,0.09353543762289618,-0.05304281217805978,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_extended_phase,0.8280819123352098,kerr_cancel,0.17203360992188257,0.17203354334484258,0.13194689145077132,2,3,0.09380480836555397,0.0,0.34396608332223605,-0.09380473375736065,-0.09380473375736065,0.8280819123352096,2.3124893892404144,3.141592653589793
0.8814626911695237,-0.02818385956380516,-0.4714119155645819,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_extended_phase,0.7761686741832037,kerr_cancel,0.45653627645596784,0.4565363735708691,0.395840674352314,3,3,6.251222228891491,0.0,4.2297317412153357e-07,0.4907200016484268,-0.42679795024155043,0.7761686741832037,3.077123758449818,3.141592653589793
-0.999658670237292,0.024780708952193413,-0.008274024609324264,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_chirp_phase,0.9909886188086282,kerr_cancel,0.0,3.141592653589793,-0.0,0,3,3.116808559157516,0.0,0.016859635501310827,-3.116805322306251,-3.116805322306251,0.9909886188086282,2.958751217163468,3.141592653589793
-0.9836960311080294,-0.045898231589465564,-0.1738834975472677,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_chirp_phase,0.9676578282400224,kerr_cancel,0.019854871664188787,-3.1217377821132883,0.0,1,3,3.188217795777915,0.0,1.9161932240656363e-05,3.1409690801613994,3.0489557199761865,0.9676578282400224,3.141890111681967,3.141592653589793
-0.9831609543428337,-0.07677876161493505,0.16582991171849998,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_chirp_phase,0.9511760139524771,kerr_cancel,0.17203364189247644,-2.9695590139341173,0.13194689145077132,2,3,3.2195282631533115,0.0,0.08701075179087973,3.0636512784994867,3.0636512784994867,0.9511760139524769,2.888230632921194,3.141592653589793
-0.9863241241321,0.08089246353614238,-0.14360059713698783,700.0000000000001,uniform_pi_kerr_cancel_N3_T700ns,D_chirp_phase,0.9648499369522014,kerr_cancel,0.45653650463078044,-2.6850561007910096,0.395840674352314,3,3,3.0597617211449166,0.0,1.8737660929238626e-05,-2.9779247479662745,-3.1415925308496817,0.9648499369522012,3.323020574731017,3.141592653589793
0.3671929531125912,0.014293305485980031,0.9300349652581557,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,A_naive,0.13162609646325482,kerr_cancel,0.0,0.0,-0.0,0,4,0.03890622828468806,0.0,6.735140716946535e-07,-0.6179070468014052,0.5400873144085505,0.13162609646325482,2.8320268495533405,3.141592653589793
0.8919439253875294,0.022362496520801613,0.45159268452184054,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,A_naive,0.7341734205870064,kerr_cancel,0.01985466523174041,0.019854736649055307,0.0,1,4,0.025066388209501498,0.0,2.240709167167962e-07,-0.35881463284901294,0.3086799164340812,0.7341734205870064,3.7045722290799996,3.141592653589793
0.9991064255439077,0.03969793551972588,-0.014506010904025894,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,A_naive,0.8806939597158918,kerr_cancel,0.17203306533912793,0.17203321950737213,0.13194689145077132,2,4,0.03971255041769652,0.0,3.5056775007699603e-09,-0.02648253518287058,-0.05294248796690537,0.8806939597158912,3.8420576072520523,3.141592653589793
